LYLTY_CARD_NBR,Years as Customers,LIFESTAGE,PREMIUM_CUSTOMER,STORE_NBR
157183, 10,OLDER FAMILIES,Budget,157
157184,3,YOUNG SINGLES/COUPLES,Premium,157
157185, 14,MIDAGE SINGLES/COUPLES,Budget,157
157186, 3,YOUNG FAMILIES,Premium,157
157187, 3,OLDER FAMILIES,Budget,157
157188, 8,OLDER SINGLES/COUPLES,Premium,157
157189, 9,YOUNG FAMILIES,Premium,157
157190, 7,OLDER FAMILIES,Mainstream,157
157191, 1,YOUNG FAMILIES,Mainstream,157
157192, 1,OLDER SINGLES/COUPLES,Premium,157
157193, 5,OLDER FAMILIES,Budget,157
157194, 2,YOUNG FAMILIES,Mainstream,157
157195, 3,YOUNG FAMILIES,Mainstream,157
157196, 11,MIDAGE SINGLES/COUPLES,Mainstream,157
157197, 4,RETIREES,Mainstream,157
157198, 9,NEW FAMILIES,Mainstream,157
157199, 2,RETIREES,Premium,157
157200, 14,OLDER FAMILIES,Premium,157
157201, 7,OLDER SINGLES/COUPLES,Mainstream,157
157202, 2,RETIREES,Budget,157
157203, 2,OLDER FAMILIES,Premium,157
157204, 7,YOUNG FAMILIES,Mainstream,157
157205, 10,YOUNG FAMILIES,Mainstream,157
157206, 5,OLDER SINGLES/COUPLES,Premium,157
157207, 13,OLDER FAMILIES,Mainstream,157
157208, 6,OLDER FAMILIES,Mainstream,157
157209, 11,OLDER FAMILIES,Premium,157
157210, 12,OLDER SINGLES/COUPLES,Mainstream,157
157211, 9,OLDER SINGLES/COUPLES,Budget,157
157212, 4,OLDER SINGLES/COUPLES,Premium,157
157213, 3,YOUNG FAMILIES,Premium,157
157214, 7,MIDAGE SINGLES/COUPLES,Premium,157
157215,8,YOUNG SINGLES/COUPLES,Mainstream,157
157216,8,YOUNG SINGLES/COUPLES,Mainstream,157
157217, 5,RETIREES,Mainstream,157
157218, 9,OLDER FAMILIES,Premium,157
157219,4,YOUNG SINGLES/COUPLES,Budget,157
157220, 7,YOUNG FAMILIES,Budget,157
157221, 6,RETIREES,Mainstream,157
157222, 1,OLDER FAMILIES,Premium,157
157223, 15,MIDAGE SINGLES/COUPLES,Mainstream,157
157224, 1,YOUNG FAMILIES,Budget,157
157225, 3,OLDER SINGLES/COUPLES,Budget,157
157226, 2,OLDER FAMILIES,Mainstream,157
157227, 3,RETIREES,Mainstream,157
157228, 4,OLDER SINGLES/COUPLES,Budget,157
157229,5,YOUNG SINGLES/COUPLES,Mainstream,157
157230, 8,RETIREES,Mainstream,157
157231, 14,RETIREES,Budget,157
157232, 6,OLDER SINGLES/COUPLES,Budget,157
157233, 4,OLDER FAMILIES,Budget,157
157234, 3,YOUNG FAMILIES,Mainstream,157
157235, 12,RETIREES,Mainstream,157
157236, 14,OLDER SINGLES/COUPLES,Premium,157
157237, 7,OLDER FAMILIES,Mainstream,157
157238, 13,OLDER SINGLES/COUPLES,Premium,157
157239, 2,RETIREES,Mainstream,157
157240, 9,OLDER SINGLES/COUPLES,Budget,157
157241, 9,RETIREES,Premium,157
157242, 10,YOUNG FAMILIES,Mainstream,157
157243, 10,RETIREES,Budget,157
157244, 5,RETIREES,Budget,157
157245, 14,OLDER FAMILIES,Premium,157
157246, 3,YOUNG FAMILIES,Budget,157
157247,7,YOUNG SINGLES/COUPLES,Budget,157
157248, 12,OLDER SINGLES/COUPLES,Premium,157
157249, 2,OLDER SINGLES/COUPLES,Budget,157
157250, 2,YOUNG FAMILIES,Mainstream,157
157251, 1,OLDER FAMILIES,Mainstream,157
157252, 10,OLDER FAMILIES,Budget,157
157253, 1,RETIREES,Budget,157
158018,4,YOUNG SINGLES/COUPLES,Premium,158
158022, 1,RETIREES,Premium,158
158052, 6,OLDER FAMILIES,Budget,158
158105, 2,YOUNG FAMILIES,Mainstream,158
158116, 9,YOUNG FAMILIES,Budget,158
158122, 1,OLDER SINGLES/COUPLES,Budget,158
158130, 4,OLDER SINGLES/COUPLES,Budget,158
158142, 9,MIDAGE SINGLES/COUPLES,Premium,158
158143, 9,OLDER FAMILIES,Budget,158
158162,3,YOUNG SINGLES/COUPLES,Mainstream,158
158173, 9,OLDER FAMILIES,Budget,158
158180,9,YOUNG SINGLES/COUPLES,Premium,158
158182, 7,RETIREES,Mainstream,158
158186, 1,RETIREES,Mainstream,158
158194,7,YOUNG SINGLES/COUPLES,Budget,158
158206, 11,NEW FAMILIES,Budget,158
158208, 2,YOUNG FAMILIES,Premium,158
158214, 6,YOUNG FAMILIES,Budget,158
158215,3,YOUNG SINGLES/COUPLES,Budget,158
158216, 8,OLDER SINGLES/COUPLES,Mainstream,158
158218, 3,RETIREES,Mainstream,158
158225, 8,OLDER SINGLES/COUPLES,Premium,158
158226, 5,RETIREES,Mainstream,158
158238, 7,RETIREES,Premium,158
158239, 13,MIDAGE SINGLES/COUPLES,Mainstream,158
158245, 9,OLDER SINGLES/COUPLES,Mainstream,158
158247,7,YOUNG SINGLES/COUPLES,Premium,158
158272, 2,YOUNG FAMILIES,Mainstream,158
158275, 9,MIDAGE SINGLES/COUPLES,Premium,158
158293, 1,YOUNG FAMILIES,Budget,158
158294, 8,MIDAGE SINGLES/COUPLES,Premium,158
158296, 6,RETIREES,Premium,158
158304, 2,MIDAGE SINGLES/COUPLES,Mainstream,158
158318, 1,OLDER FAMILIES,Premium,158
158320, 4,YOUNG FAMILIES,Budget,158
158326, 10,YOUNG FAMILIES,Premium,158
158339,10,YOUNG SINGLES/COUPLES,Budget,158
158341, 9,NEW FAMILIES,Mainstream,158
158369, 14,MIDAGE SINGLES/COUPLES,Budget,158
158374, 4,MIDAGE SINGLES/COUPLES,Premium,158
158377, 6,YOUNG FAMILIES,Mainstream,158
158379, 13,RETIREES,Premium,158
158383, 2,RETIREES,Mainstream,158
158384, 1,MIDAGE SINGLES/COUPLES,Mainstream,158
158400,1,YOUNG SINGLES/COUPLES,Budget,158
158406, 11,RETIREES,Budget,158
158417,8,YOUNG SINGLES/COUPLES,Budget,158
158418, 1,MIDAGE SINGLES/COUPLES,Premium,158
158421, 6,RETIREES,Mainstream,158
158422, 3,YOUNG FAMILIES,Premium,158
158424, 10,OLDER SINGLES/COUPLES,Budget,158
158432, 10,YOUNG FAMILIES,Mainstream,158
158434, 7,OLDER SINGLES/COUPLES,Mainstream,158
158442, 2,YOUNG FAMILIES,Mainstream,158
158443,10,YOUNG SINGLES/COUPLES,Premium,158
158445, 9,YOUNG FAMILIES,Premium,158
158447, 12,OLDER SINGLES/COUPLES,Premium,158
158483, 2,MIDAGE SINGLES/COUPLES,Mainstream,158
158488, 11,NEW FAMILIES,Budget,158
158489, 7,YOUNG FAMILIES,Mainstream,158
158499, 15,OLDER SINGLES/COUPLES,Budget,158
158501, 1,OLDER SINGLES/COUPLES,Mainstream,158
159004, 4,RETIREES,Mainstream,159
159019, 8,OLDER SINGLES/COUPLES,Premium,159
159033, 2,YOUNG FAMILIES,Budget,159
159044,3,YOUNG SINGLES/COUPLES,Budget,159
159045, 10,OLDER FAMILIES,Budget,159
159046, 15,OLDER FAMILIES,Mainstream,159
159054, 1,OLDER FAMILIES,Budget,159
159062,1,YOUNG SINGLES/COUPLES,Budget,159
159069, 5,RETIREES,Mainstream,159
159077, 9,MIDAGE SINGLES/COUPLES,Premium,159
159096, 3,RETIREES,Mainstream,159
159097, 14,RETIREES,Budget,159
159101,10,YOUNG SINGLES/COUPLES,Mainstream,159
159117, 7,RETIREES,Mainstream,159
159131,1,YOUNG SINGLES/COUPLES,Premium,159
159137,5,YOUNG SINGLES/COUPLES,Budget,159
159151, 10,YOUNG FAMILIES,Premium,159
159154, 8,RETIREES,Mainstream,159
159174,2,YOUNG SINGLES/COUPLES,Budget,159
159182, 1,OLDER SINGLES/COUPLES,Budget,159
159187,10,YOUNG SINGLES/COUPLES,Budget,159
159194, 10,YOUNG FAMILIES,Mainstream,159
159195, 8,OLDER FAMILIES,Mainstream,159
159206, 14,RETIREES,Mainstream,159
159214,9,YOUNG SINGLES/COUPLES,Budget,159
159215, 7,MIDAGE SINGLES/COUPLES,Mainstream,159
159220, 15,MIDAGE SINGLES/COUPLES,Premium,159
159237, 14,MIDAGE SINGLES/COUPLES,Mainstream,159
159272, 7,MIDAGE SINGLES/COUPLES,Mainstream,159
159287, 9,RETIREES,Budget,159
159299,5,YOUNG SINGLES/COUPLES,Mainstream,159
159317,9,YOUNG SINGLES/COUPLES,Budget,159
159320,10,YOUNG SINGLES/COUPLES,Premium,159
159325, 3,OLDER FAMILIES,Budget,159
159330, 3,OLDER SINGLES/COUPLES,Mainstream,159
159333, 14,RETIREES,Mainstream,159
159334, 3,YOUNG FAMILIES,Budget,159
159349, 8,RETIREES,Budget,159
159350, 1,YOUNG FAMILIES,Budget,159
159353, 1,MIDAGE SINGLES/COUPLES,Premium,159
159364, 7,OLDER SINGLES/COUPLES,Budget,159
159367,2,YOUNG SINGLES/COUPLES,Mainstream,159
159368,7,YOUNG SINGLES/COUPLES,Budget,159
159369, 10,OLDER SINGLES/COUPLES,Budget,159
159380,2,YOUNG SINGLES/COUPLES,Mainstream,159
159382, 1,RETIREES,Premium,159
159383, 3,YOUNG FAMILIES,Budget,159
159384,5,YOUNG SINGLES/COUPLES,Premium,159
159385,4,YOUNG SINGLES/COUPLES,Premium,159
159386, 10,OLDER FAMILIES,Mainstream,159
159401, 3,OLDER SINGLES/COUPLES,Mainstream,159
159403,7,YOUNG SINGLES/COUPLES,Mainstream,159
159406, 12,RETIREES,Mainstream,159
159415,10,YOUNG SINGLES/COUPLES,Mainstream,159
159416,3,YOUNG SINGLES/COUPLES,Budget,159
159441, 8,YOUNG FAMILIES,Mainstream,159
159457, 3,YOUNG FAMILIES,Budget,159
159468, 3,RETIREES,Mainstream,159
159478, 12,RETIREES,Mainstream,159
159479,6,YOUNG SINGLES/COUPLES,Budget,159
159481, 1,OLDER SINGLES/COUPLES,Budget,159
159487,8,YOUNG SINGLES/COUPLES,Budget,159
159501, 7,OLDER SINGLES/COUPLES,Budget,159
160000, 15,NEW FAMILIES,Budget,160
160001, 2,NEW FAMILIES,Mainstream,160
160002, 13,OLDER SINGLES/COUPLES,Premium,160
160003, 1,MIDAGE SINGLES/COUPLES,Mainstream,160
160004, 8,OLDER FAMILIES,Budget,160
160005, 12,RETIREES,Budget,160
160006, 11,RETIREES,Mainstream,160
160007, 5,YOUNG FAMILIES,Mainstream,160
160008, 1,OLDER FAMILIES,Mainstream,160
160009, 14,RETIREES,Mainstream,160
160010, 6,OLDER FAMILIES,Budget,160
160011, 13,RETIREES,Premium,160
160012, 13,OLDER SINGLES/COUPLES,Mainstream,160
160013, 12,OLDER FAMILIES,Mainstream,160
160014, 14,RETIREES,Premium,160
160015, 12,RETIREES,Mainstream,160
160016, 1,YOUNG FAMILIES,Mainstream,160
160017, 2,RETIREES,Budget,160
160019, 9,OLDER FAMILIES,Premium,160
160020, 1,OLDER SINGLES/COUPLES,Premium,160
160021, 10,RETIREES,Budget,160
160022, 12,OLDER SINGLES/COUPLES,Premium,160
160023, 11,MIDAGE SINGLES/COUPLES,Budget,160
160024, 6,OLDER FAMILIES,Premium,160
160025, 9,OLDER FAMILIES,Budget,160
160026, 13,OLDER SINGLES/COUPLES,Budget,160
160027, 11,MIDAGE SINGLES/COUPLES,Mainstream,160
160028, 2,NEW FAMILIES,Budget,160
160029, 9,YOUNG FAMILIES,Budget,160
160030, 9,OLDER SINGLES/COUPLES,Budget,160
160031, 12,OLDER SINGLES/COUPLES,Budget,160
160032, 2,OLDER FAMILIES,Mainstream,160
160033, 1,OLDER SINGLES/COUPLES,Budget,160
160034,4,YOUNG SINGLES/COUPLES,Mainstream,160
160035, 12,OLDER SINGLES/COUPLES,Budget,160
160036, 11,OLDER FAMILIES,Budget,160
160037, 4,YOUNG FAMILIES,Budget,160
160038, 2,OLDER SINGLES/COUPLES,Mainstream,160
160039, 3,RETIREES,Premium,160
160040, 13,RETIREES,Budget,160
160041, 9,OLDER SINGLES/COUPLES,Mainstream,160
160042, 8,YOUNG FAMILIES,Mainstream,160
160043, 3,OLDER FAMILIES,Budget,160
160044, 4,YOUNG FAMILIES,Premium,160
160045,5,YOUNG SINGLES/COUPLES,Mainstream,160
160046,1,YOUNG SINGLES/COUPLES,Mainstream,160
160047, 13,OLDER SINGLES/COUPLES,Premium,160
160048, 3,RETIREES,Mainstream,160
160049, 3,RETIREES,Budget,160
160050, 1,MIDAGE SINGLES/COUPLES,Mainstream,160
160051,2,YOUNG SINGLES/COUPLES,Budget,160
160052, 7,OLDER SINGLES/COUPLES,Mainstream,160
160053, 14,MIDAGE SINGLES/COUPLES,Premium,160
160054, 3,RETIREES,Budget,160
160055, 2,OLDER SINGLES/COUPLES,Budget,160
160056, 11,RETIREES,Budget,160
160057, 10,OLDER FAMILIES,Budget,160
160058, 6,YOUNG FAMILIES,Mainstream,160
160059, 3,OLDER SINGLES/COUPLES,Mainstream,160
160060, 15,OLDER SINGLES/COUPLES,Budget,160
160061, 9,RETIREES,Mainstream,160
160062, 7,MIDAGE SINGLES/COUPLES,Premium,160
160063, 4,YOUNG FAMILIES,Premium,160
160064, 7,RETIREES,Premium,160
160065, 7,YOUNG FAMILIES,Premium,160
160066, 11,OLDER FAMILIES,Premium,160
160067, 5,YOUNG FAMILIES,Mainstream,160
160068, 9,OLDER SINGLES/COUPLES,Mainstream,160
160069, 3,RETIREES,Premium,160
160070, 10,YOUNG FAMILIES,Mainstream,160
160071, 3,YOUNG FAMILIES,Mainstream,160
160072, 4,YOUNG FAMILIES,Premium,160
160073,5,YOUNG SINGLES/COUPLES,Premium,160
160074, 1,MIDAGE SINGLES/COUPLES,Budget,160
160075, 7,OLDER SINGLES/COUPLES,Budget,160
160076, 15,RETIREES,Premium,160
160077, 8,OLDER SINGLES/COUPLES,Budget,160
160078, 10,YOUNG FAMILIES,Mainstream,160
160079,5,YOUNG SINGLES/COUPLES,Budget,160
160080, 2,OLDER SINGLES/COUPLES,Premium,160
160081, 2,OLDER FAMILIES,Premium,160
160083, 7,RETIREES,Mainstream,160
160084, 11,RETIREES,Mainstream,160
160085, 1,RETIREES,Mainstream,160
160086, 8,RETIREES,Budget,160
160087, 12,MIDAGE SINGLES/COUPLES,Budget,160
160088, 1,RETIREES,Premium,160
160089, 13,RETIREES,Mainstream,160
160090, 2,NEW FAMILIES,Budget,160
160091, 6,OLDER FAMILIES,Premium,160
160092, 12,OLDER FAMILIES,Budget,160
160093,5,YOUNG SINGLES/COUPLES,Budget,160
160094, 4,OLDER FAMILIES,Budget,160
160095, 5,YOUNG FAMILIES,Premium,160
160096, 4,OLDER SINGLES/COUPLES,Mainstream,160
160097, 13,RETIREES,Premium,160
160098, 6,OLDER FAMILIES,Mainstream,160
160099, 5,YOUNG FAMILIES,Mainstream,160
160100, 2,YOUNG FAMILIES,Budget,160
160101, 9,OLDER SINGLES/COUPLES,Budget,160
160102, 5,RETIREES,Mainstream,160
160103, 10,OLDER SINGLES/COUPLES,Budget,160
160104, 12,NEW FAMILIES,Mainstream,160
160105, 6,OLDER SINGLES/COUPLES,Mainstream,160
160106, 2,OLDER SINGLES/COUPLES,Mainstream,160
160107, 1,OLDER SINGLES/COUPLES,Premium,160
160108, 1,YOUNG FAMILIES,Premium,160
160109, 10,MIDAGE SINGLES/COUPLES,Mainstream,160
160110, 5,RETIREES,Mainstream,160
160111, 8,MIDAGE SINGLES/COUPLES,Premium,160
160112, 2,OLDER SINGLES/COUPLES,Budget,160
160113, 13,OLDER SINGLES/COUPLES,Premium,160
160114, 3,YOUNG FAMILIES,Mainstream,160
160115, 10,YOUNG FAMILIES,Mainstream,160
160116, 7,YOUNG FAMILIES,Budget,160
160117,2,YOUNG SINGLES/COUPLES,Budget,160
160118, 12,RETIREES,Premium,160
160119, 3,YOUNG FAMILIES,Budget,160
160120, 12,MIDAGE SINGLES/COUPLES,Budget,160
160121, 7,OLDER FAMILIES,Premium,160
160122, 5,OLDER SINGLES/COUPLES,Budget,160
160123, 14,RETIREES,Mainstream,160
160124, 14,RETIREES,Mainstream,160
160125, 13,MIDAGE SINGLES/COUPLES,Mainstream,160
160126, 9,OLDER SINGLES/COUPLES,Mainstream,160
160127, 15,MIDAGE SINGLES/COUPLES,Budget,160
160128, 2,RETIREES,Budget,160
160129, 8,MIDAGE SINGLES/COUPLES,Premium,160
160130, 1,YOUNG FAMILIES,Budget,160
160131, 13,OLDER FAMILIES,Budget,160
160132, 4,OLDER SINGLES/COUPLES,Budget,160
160133, 1,YOUNG FAMILIES,Budget,160
160134, 11,OLDER SINGLES/COUPLES,Mainstream,160
160135, 14,RETIREES,Budget,160
160136, 10,MIDAGE SINGLES/COUPLES,Budget,160
160137, 3,OLDER FAMILIES,Mainstream,160
160138, 3,YOUNG FAMILIES,Budget,160
160139, 11,OLDER SINGLES/COUPLES,Budget,160
160140, 15,OLDER SINGLES/COUPLES,Budget,160
160141, 4,OLDER SINGLES/COUPLES,Budget,160
160142, 13,OLDER SINGLES/COUPLES,Budget,160
160143, 12,OLDER FAMILIES,Budget,160
160144, 2,YOUNG FAMILIES,Premium,160
160145, 6,YOUNG FAMILIES,Premium,160
160146, 11,RETIREES,Budget,160
160147, 2,YOUNG FAMILIES,Mainstream,160
160148,4,YOUNG SINGLES/COUPLES,Mainstream,160
160149, 6,RETIREES,Mainstream,160
160150, 2,YOUNG FAMILIES,Mainstream,160
160151, 7,OLDER FAMILIES,Premium,160
160152, 5,YOUNG FAMILIES,Premium,160
160153, 3,MIDAGE SINGLES/COUPLES,Budget,160
160154, 2,OLDER FAMILIES,Budget,160
160155, 2,RETIREES,Budget,160
160156, 13,OLDER FAMILIES,Premium,160
160157, 6,OLDER FAMILIES,Budget,160
160158, 6,YOUNG FAMILIES,Budget,160
160159, 10,YOUNG FAMILIES,Mainstream,160
160160, 10,OLDER SINGLES/COUPLES,Premium,160
160161, 8,OLDER FAMILIES,Premium,160
160162, 1,RETIREES,Budget,160
160163, 12,RETIREES,Mainstream,160
160164,3,YOUNG SINGLES/COUPLES,Mainstream,160
160165, 4,YOUNG FAMILIES,Budget,160
160166, 10,NEW FAMILIES,Mainstream,160
160167,8,YOUNG SINGLES/COUPLES,Budget,160
160168, 4,NEW FAMILIES,Premium,160
160169, 9,MIDAGE SINGLES/COUPLES,Mainstream,160
160170, 12,MIDAGE SINGLES/COUPLES,Mainstream,160
160171, 1,YOUNG FAMILIES,Budget,160
160172, 8,OLDER FAMILIES,Budget,160
160173,10,YOUNG SINGLES/COUPLES,Mainstream,160
160174, 12,RETIREES,Budget,160
160175, 13,OLDER FAMILIES,Budget,160
160176, 8,YOUNG FAMILIES,Budget,160
160177, 3,OLDER SINGLES/COUPLES,Budget,160
160178, 7,RETIREES,Premium,160
160179, 5,YOUNG FAMILIES,Budget,160
160180, 12,RETIREES,Budget,160
160181, 1,RETIREES,Budget,160
160182,10,YOUNG SINGLES/COUPLES,Premium,160
160183, 6,OLDER FAMILIES,Budget,160
160184, 7,OLDER SINGLES/COUPLES,Mainstream,160
160185, 10,YOUNG FAMILIES,Budget,160
160186, 6,OLDER FAMILIES,Budget,160
160187, 4,RETIREES,Mainstream,160
160188, 3,RETIREES,Mainstream,160
160189, 12,OLDER SINGLES/COUPLES,Budget,160
160190, 11,NEW FAMILIES,Budget,160
160191, 5,OLDER FAMILIES,Budget,160
160192, 3,MIDAGE SINGLES/COUPLES,Premium,160
160193, 6,OLDER FAMILIES,Premium,160
160194, 4,OLDER SINGLES/COUPLES,Premium,160
160195, 12,MIDAGE SINGLES/COUPLES,Premium,160
160196, 3,OLDER FAMILIES,Budget,160
160197, 15,NEW FAMILIES,Budget,160
160198, 12,OLDER FAMILIES,Budget,160
160199, 8,RETIREES,Budget,160
160200,3,YOUNG SINGLES/COUPLES,Mainstream,160
160201, 10,OLDER FAMILIES,Budget,160
160202, 7,OLDER SINGLES/COUPLES,Mainstream,160
160203, 6,YOUNG FAMILIES,Budget,160
160204, 11,OLDER FAMILIES,Mainstream,160
160205, 4,OLDER FAMILIES,Budget,160
160206, 4,OLDER SINGLES/COUPLES,Mainstream,160
160207, 10,OLDER FAMILIES,Mainstream,160
160208,2,YOUNG SINGLES/COUPLES,Mainstream,160
160209,7,YOUNG SINGLES/COUPLES,Budget,160
160210, 13,OLDER FAMILIES,Mainstream,160
160211, 10,OLDER FAMILIES,Premium,160
160212, 14,OLDER SINGLES/COUPLES,Premium,160
160213, 6,OLDER FAMILIES,Budget,160
160214, 14,RETIREES,Premium,160
160215, 12,RETIREES,Budget,160
160216, 8,OLDER FAMILIES,Premium,160
160217, 6,OLDER SINGLES/COUPLES,Premium,160
160218,9,YOUNG SINGLES/COUPLES,Budget,160
160219, 2,OLDER SINGLES/COUPLES,Premium,160
160220, 1,OLDER SINGLES/COUPLES,Budget,160
160221, 2,MIDAGE SINGLES/COUPLES,Mainstream,160
160222, 13,OLDER SINGLES/COUPLES,Mainstream,160
160223, 4,YOUNG FAMILIES,Budget,160
160224, 5,YOUNG FAMILIES,Mainstream,160
160225,3,YOUNG SINGLES/COUPLES,Mainstream,160
160226, 15,OLDER SINGLES/COUPLES,Budget,160
160227, 11,MIDAGE SINGLES/COUPLES,Mainstream,160
160228, 6,YOUNG FAMILIES,Premium,160
160229,10,YOUNG SINGLES/COUPLES,Premium,160
160230, 2,OLDER SINGLES/COUPLES,Budget,160
160231, 9,OLDER FAMILIES,Budget,160
160232, 4,OLDER FAMILIES,Budget,160
160233, 4,RETIREES,Budget,160
160234, 3,RETIREES,Budget,160
160235, 2,RETIREES,Mainstream,160
160236, 4,YOUNG FAMILIES,Mainstream,160
160237, 10,MIDAGE SINGLES/COUPLES,Mainstream,160
160238, 9,NEW FAMILIES,Budget,160
160239, 10,YOUNG FAMILIES,Mainstream,160
160240, 4,OLDER SINGLES/COUPLES,Budget,160
160241,3,YOUNG SINGLES/COUPLES,Mainstream,160
160242, 3,MIDAGE SINGLES/COUPLES,Budget,160
160243, 6,MIDAGE SINGLES/COUPLES,Premium,160
160244, 3,YOUNG FAMILIES,Budget,160
160245, 15,RETIREES,Mainstream,160
160246, 5,OLDER FAMILIES,Mainstream,160
160247, 6,RETIREES,Premium,160
160248, 13,MIDAGE SINGLES/COUPLES,Mainstream,160
160249, 10,RETIREES,Mainstream,160
160250,8,YOUNG SINGLES/COUPLES,Budget,160
160251, 11,RETIREES,Budget,160
160252, 13,OLDER SINGLES/COUPLES,Premium,160
160253, 7,RETIREES,Mainstream,160
160254, 3,OLDER SINGLES/COUPLES,Budget,160
160255, 5,OLDER SINGLES/COUPLES,Mainstream,160
160256, 11,OLDER FAMILIES,Premium,160
160257, 15,OLDER SINGLES/COUPLES,Budget,160
160258, 10,YOUNG FAMILIES,Mainstream,160
161000, 2,OLDER FAMILIES,Budget,161
161003, 14,OLDER SINGLES/COUPLES,Premium,161
161007, 6,OLDER SINGLES/COUPLES,Premium,161
161015, 9,RETIREES,Budget,161
161021, 9,OLDER FAMILIES,Premium,161
161025,2,YOUNG SINGLES/COUPLES,Budget,161
161029,9,YOUNG SINGLES/COUPLES,Budget,161
161032, 11,OLDER SINGLES/COUPLES,Budget,161
161044,9,YOUNG SINGLES/COUPLES,Premium,161
161047, 11,RETIREES,Mainstream,161
161052, 10,OLDER SINGLES/COUPLES,Premium,161
161061, 1,RETIREES,Mainstream,161
161062, 3,RETIREES,Mainstream,161
161069, 5,NEW FAMILIES,Premium,161
161077, 9,OLDER SINGLES/COUPLES,Budget,161
161089, 7,YOUNG FAMILIES,Mainstream,161
161108, 14,OLDER FAMILIES,Premium,161
161123, 5,OLDER SINGLES/COUPLES,Budget,161
161127, 3,OLDER SINGLES/COUPLES,Mainstream,161
161135, 7,OLDER FAMILIES,Budget,161
161145,1,YOUNG SINGLES/COUPLES,Budget,161
161146, 5,NEW FAMILIES,Premium,161
161150, 1,YOUNG FAMILIES,Budget,161
161159, 15,RETIREES,Budget,161
161171, 7,RETIREES,Mainstream,161
161188, 5,RETIREES,Mainstream,161
161192, 3,OLDER SINGLES/COUPLES,Mainstream,161
161203, 15,OLDER FAMILIES,Premium,161
161207, 1,RETIREES,Budget,161
161230, 15,OLDER SINGLES/COUPLES,Budget,161
161252, 6,OLDER SINGLES/COUPLES,Premium,161
161263, 1,MIDAGE SINGLES/COUPLES,Budget,161
161271, 1,RETIREES,Mainstream,161
161280, 10,MIDAGE SINGLES/COUPLES,Budget,161
161306, 1,OLDER SINGLES/COUPLES,Budget,161
161312, 3,MIDAGE SINGLES/COUPLES,Mainstream,161
161318,6,YOUNG SINGLES/COUPLES,Budget,161
161322, 8,OLDER FAMILIES,Mainstream,161
161329, 13,MIDAGE SINGLES/COUPLES,Premium,161
161338, 10,RETIREES,Mainstream,161
161341, 6,RETIREES,Budget,161
161345, 12,OLDER FAMILIES,Budget,161
161356, 9,OLDER SINGLES/COUPLES,Mainstream,161
161365, 13,MIDAGE SINGLES/COUPLES,Budget,161
161372, 10,RETIREES,Premium,161
161377, 8,RETIREES,Mainstream,161
161382, 4,MIDAGE SINGLES/COUPLES,Budget,161
161387, 3,YOUNG FAMILIES,Premium,161
161388, 14,OLDER SINGLES/COUPLES,Mainstream,161
161398, 14,RETIREES,Mainstream,161
161400,3,YOUNG SINGLES/COUPLES,Budget,161
161404,6,YOUNG SINGLES/COUPLES,Premium,161
161413, 10,YOUNG FAMILIES,Premium,161
161424, 1,RETIREES,Premium,161
161427,4,YOUNG SINGLES/COUPLES,Mainstream,161
161435, 2,RETIREES,Budget,161
161454,9,YOUNG SINGLES/COUPLES,Budget,161
161458, 11,RETIREES,Mainstream,161
161461, 6,YOUNG FAMILIES,Mainstream,161
161476, 10,OLDER FAMILIES,Budget,161
161480, 5,RETIREES,Mainstream,161
161492, 4,YOUNG FAMILIES,Budget,161
162000, 4,YOUNG FAMILIES,Mainstream,162
162001, 4,OLDER FAMILIES,Budget,162
162002, 8,OLDER FAMILIES,Mainstream,162
162003, 6,OLDER SINGLES/COUPLES,Mainstream,162
162004,10,YOUNG SINGLES/COUPLES,Mainstream,162
162005, 8,NEW FAMILIES,Premium,162
162006, 1,MIDAGE SINGLES/COUPLES,Premium,162
162007, 6,YOUNG FAMILIES,Budget,162
162008, 3,MIDAGE SINGLES/COUPLES,Premium,162
162009, 2,MIDAGE SINGLES/COUPLES,Mainstream,162
162010, 9,NEW FAMILIES,Budget,162
162011, 4,YOUNG FAMILIES,Premium,162
162012, 5,MIDAGE SINGLES/COUPLES,Premium,162
162013, 1,RETIREES,Premium,162
162014,10,YOUNG SINGLES/COUPLES,Budget,162
162015, 6,OLDER FAMILIES,Budget,162
162016, 13,MIDAGE SINGLES/COUPLES,Mainstream,162
162017, 8,RETIREES,Mainstream,162
162018, 15,OLDER SINGLES/COUPLES,Premium,162
162019, 14,RETIREES,Mainstream,162
162020,2,YOUNG SINGLES/COUPLES,Budget,162
162021, 11,OLDER SINGLES/COUPLES,Mainstream,162
162022, 10,OLDER SINGLES/COUPLES,Premium,162
162023, 13,RETIREES,Mainstream,162
162024,5,YOUNG SINGLES/COUPLES,Premium,162
162025, 15,OLDER SINGLES/COUPLES,Premium,162
162026, 13,OLDER SINGLES/COUPLES,Budget,162
162027, 8,YOUNG FAMILIES,Mainstream,162
162028, 2,RETIREES,Budget,162
162029, 7,OLDER FAMILIES,Premium,162
162030, 4,RETIREES,Mainstream,162
162031, 13,RETIREES,Budget,162
162032, 3,OLDER FAMILIES,Budget,162
162033, 15,OLDER SINGLES/COUPLES,Budget,162
162034, 4,OLDER SINGLES/COUPLES,Mainstream,162
162035,10,YOUNG SINGLES/COUPLES,Premium,162
162036, 13,RETIREES,Mainstream,162
162037, 2,OLDER FAMILIES,Mainstream,162
162038, 5,YOUNG FAMILIES,Budget,162
